,Date,Low,High,Close,Open
4714,2019-06-13,1425.05,1480.0,1425.05,1480.0
4713,2019-06-12,1450.1,1489.9,1489.9,1450.15
4712,2019-06-11,1470.0,1470.0,1470.0,1470.0
4711,2019-06-10,1428.2,1475.05,1450.05,1475.05
4710,2019-06-07,1475.0,1512.0,1510.4,1475.0
4709,2019-06-06,1475.0,1509.0,1503.45,1475.0
4708,2019-06-04,1500.0,1500.0,1500.0,1500.0
4707,2019-06-03,1404.05,1509.0,1465.15,1449.0
4706,2019-05-31,1467.0,1525.0,1481.35,1498.0
4705,2019-05-30,1420.0,1490.0,1475.2,1454.95
4704,2019-05-29,1457.0,1457.0,1457.0,1457.0
4703,2019-05-28,1371.0,1391.85,1390.05,1371.0
4702,2019-05-27,1380.1,1431.25,1385.3,1431.2
4701,2019-05-24,1338.45,1400.95,1370.45,1350.0
4700,2019-05-23,1311.05,1378.5,1327.8,1349.0
4699,2019-05-22,1334.0,1334.0,1334.0,1334.0
4698,2019-05-21,1236.05,1358.95,1291.8,1358.95
4697,2019-05-20,1263.65,1305.0,1265.75,1285.05
4696,2019-05-17,1296.05,1386.5,1325.15,1350.0
4695,2019-05-16,1311.0,1420.0,1319.4,1420.0
4694,2019-05-15,1352.0,1429.95,1352.85,1429.95
4693,2019-05-14,1399.95,1434.95,1400.0,1434.95
4692,2019-05-13,1351.0,1387.0,1364.25,1361.0
4691,2019-05-10,1372.0,1409.9,1378.4,1409.9
4690,2019-05-09,1372.0,1471.0,1380.8,1471.0
4689,2019-05-08,1395.0,1488.95,1398.3,1488.95
4688,2019-05-07,1436.0,1436.0,1436.0,1436.0
4687,2019-05-06,1388.8,1448.0,1416.3,1448.0
4686,2019-05-03,1400.0,1598.0,1455.9,1598.0
4685,2019-05-02,1430.0,1459.0,1459.0,1449.0
4684,2019-04-30,1370.0,1498.0,1410.35,1498.0
4683,2019-04-26,1405.0,1490.0,1420.1,1490.0
4682,2019-04-25,1420.0,1440.05,1433.45,1440.05
4681,2019-04-24,1429.95,1600.0,1469.3,1600.0
4680,2019-04-23,1450.0,1479.0,1474.5,1450.0
4679,2019-04-22,1451.0,1515.0,1451.0,1515.0
4678,2019-04-18,1515.0,1524.0,1515.0,1524.0
4677,2019-04-16,1475.0,1494.9,1494.9,1485.4
4676,2019-04-15,1494.0,1544.95,1500.0,1544.95
4675,2019-04-12,1538.0,1555.0,1555.0,1538.0
4674,2019-04-11,1508.15,1508.15,1508.15,1508.15
4673,2019-04-10,1507.0,1515.0,1508.15,1515.0
4672,2019-04-09,1510.0,1545.05,1543.0,1545.05
4671,2019-04-08,1571.65,1571.65,1571.65,1571.65
4670,2019-04-05,1523.25,1577.95,1571.65,1532.95
4669,2019-04-04,1475.2,1500.0,1475.2,1500.0
4668,2019-04-03,1511.1,1532.0,1511.1,1529.85
4667,2019-04-02,1500.0,1515.0,1508.05,1515.0
4666,2019-04-01,1515.05,1533.1,1519.3,1532.0
