,Date,Low,High,Close,Open
4635,2019-04-04,5.95,6.37,6.37,6.0
4634,2019-04-03,6.06,6.4,6.07,6.17
4633,2019-04-02,6.07,6.61,6.16,6.07
4632,2019-04-01,6.25,6.72,6.3,6.55
4631,2019-03-28,6.06,6.66,6.5,6.06
4630,2019-03-27,5.9,6.47,6.35,5.91
4629,2019-03-26,6.06,6.62,6.19,6.06
4628,2019-03-25,6.05,6.63,6.31,6.05
4627,2019-03-22,6.32,6.6,6.32,6.35
4626,2019-03-20,6.65,7.0,6.65,6.65
4625,2019-03-19,6.64,7.0,7.0,6.65
4624,2019-03-18,6.98,7.4,6.98,7.04
4623,2019-03-15,7.34,7.43,7.34,7.42
4622,2019-03-14,7.6,7.95,7.72,7.95
4621,2019-03-13,7.35,8.03,7.6,8.03
4620,2019-03-12,7.25,7.68,7.66,7.5
4619,2019-03-11,6.68,7.35,7.32,7.0
4618,2019-03-08,7.0,7.07,7.0,7.06
4617,2019-03-07,6.6,6.98,6.74,6.95
4616,2019-03-06,6.03,6.65,6.65,6.03
4615,2019-03-05,5.75,6.34,6.34,6.34
4614,2019-03-01,5.85,6.11,6.04,6.0
4613,2019-02-28,5.72,6.3,5.82,6.0
4612,2019-02-27,5.58,6.09,6.0,6.09
4611,2019-02-26,5.8,6.32,5.8,6.32
4610,2019-02-25,6.0,6.22,6.02,6.18
4609,2019-02-22,5.45,5.93,5.93,5.45
4608,2019-02-21,5.4,5.65,5.65,5.4
4607,2019-02-20,5.42,5.76,5.42,5.76
4606,2019-02-19,5.62,5.7,5.7,5.62
4605,2019-02-18,5.9,6.21,5.9,6.21
4604,2019-02-15,6.21,6.31,6.21,6.31
4603,2019-02-14,6.2,6.51,6.51,6.2
4602,2019-02-12,6.1,6.7,6.16,6.1
4601,2019-02-11,6.42,7.08,6.42,6.75
4600,2019-02-08,6.52,6.75,6.75,6.75
4599,2019-02-07,6.72,6.75,6.73,6.72
4598,2019-02-06,6.7,7.4,7.07,6.72
4597,2019-02-05,7.05,7.64,7.05,7.64
4596,2019-02-04,7.05,7.29,7.28,7.29
4595,2019-02-01,7.01,7.4,7.31,7.4
4594,2019-01-31,6.97,7.4,7.05,6.97
4593,2019-01-30,7.0,7.58,7.05,7.0
4592,2019-01-29,7.21,7.45,7.23,7.21
4591,2019-01-28,7.58,7.75,7.58,7.6
4590,2019-01-25,7.97,8.0,7.97,7.97
4589,2019-01-24,7.7,8.4,8.38,7.7
4588,2019-01-23,7.75,8.0,8.0,7.75
4587,2019-01-22,8.14,8.7,8.15,8.14
4586,2019-01-21,7.9,8.66,8.55,8.66
4585,2019-01-18,8.0,8.25,8.25,8.0
4584,2019-01-17,8.19,8.9,8.19,8.3
4583,2019-01-16,8.27,8.6,8.6,8.27
4582,2019-01-15,7.96,8.62,8.54,8.61
4581,2019-01-14,8.15,8.95,8.21,8.5
4580,2019-01-11,8.52,9.2,8.53,9.2
4579,2019-01-10,8.4,9.26,8.95,9.26
4578,2019-01-09,8.01,8.82,8.82,8.79
4577,2019-01-08,7.89,8.71,8.4,7.89
4576,2019-01-07,7.8,8.4,8.3,7.8
4575,2019-01-04,7.45,8.21,8.21,7.95
4574,2019-01-03,7.5,7.82,7.82,7.82
4573,2019-01-02,7.43,7.8,7.45,7.8
4572,2019-01-01,7.26,7.82,7.82,7.82
4571,2018-12-31,7.41,8.1,7.45,7.41
4570,2018-12-28,7.2,7.77,7.74,7.35
4569,2018-12-27,7.35,7.78,7.4,7.5
4568,2018-12-26,7.33,8.02,7.42,7.74
4567,2018-12-24,7.11,7.85,7.64,7.11
4566,2018-12-21,7.42,8.11,7.48,7.6
4565,2018-12-20,7.5,7.73,7.73,7.5
4564,2018-12-19,7.35,8.09,7.37,7.4
4563,2018-12-18,7.4,7.78,7.73,7.41
4562,2018-12-17,7.34,8.1,7.41,7.45
4561,2018-12-14,7.06,7.75,7.72,7.42
4560,2018-12-13,7.1,7.42,7.42,7.16
4559,2018-12-12,7.05,7.56,7.07,7.05
4558,2018-12-11,7.2,7.72,7.2,7.34
4557,2018-12-10,6.8,7.38,7.37,7.03
4556,2018-12-07,7.03,7.04,7.03,7.04
4555,2018-12-06,7.02,7.03,7.02,7.03
4554,2018-12-05,7.1,7.56,7.21,7.21
4553,2018-12-04,7.15,7.23,7.21,7.15
4552,2018-12-03,7.49,8.1,7.51,7.55
4551,2018-11-30,7.55,8.0,7.88,7.85
4550,2018-11-29,7.27,7.87,7.85,7.86
4549,2018-11-28,7.37,7.74,7.5,7.38
4548,2018-11-27,7.25,7.75,7.75,7.63
4547,2018-11-26,7.01,7.65,7.63,7.02
4546,2018-11-22,7.33,7.4,7.37,7.4
4545,2018-11-21,7.05,7.7,7.7,7.11
4544,2018-11-20,7.37,7.87,7.37,7.5
4543,2018-11-19,7.41,8.13,7.5,7.41
4542,2018-11-16,7.2,7.79,7.79,7.21
4541,2018-11-15,7.35,7.95,7.5,7.95
4540,2018-11-14,6.95,7.58,7.58,7.5
4539,2018-11-13,6.91,7.63,7.22,7.63
4538,2018-11-12,7.27,7.6,7.27,7.6
4537,2018-11-09,7.62,8.4,7.65,7.64
4536,2018-11-07,7.99,8.37,8.0,7.99
4535,2018-11-06,7.6,7.99,7.99,7.62
4534,2018-11-05,7.62,7.99,7.99,7.99
4533,2018-11-02,7.27,8.03,7.99,8.03
4532,2018-11-01,7.25,7.65,7.65,7.25
4531,2018-10-31,7.27,7.82,7.29,7.82
4530,2018-10-30,7.4,7.45,7.45,7.4
4529,2018-10-29,7.0,7.6,7.1,7.24
4528,2018-10-26,7.0,7.24,7.24,7.0
4527,2018-10-25,6.82,6.9,6.9,6.83
4526,2018-10-24,7.0,7.33,7.1,7.0
4525,2018-10-23,6.99,7.31,7.0,6.99
4524,2018-10-22,6.8,7.01,7.01,7.0
4523,2018-10-19,7.05,7.58,7.1,7.05
4522,2018-10-17,7.25,7.58,7.25,7.57
4521,2018-10-16,7.22,7.56,7.23,7.5
4520,2018-10-15,7.03,7.5,7.21,7.26
4519,2018-10-12,7.05,7.38,7.35,7.11
4518,2018-10-11,7.09,7.25,7.14,7.1
4517,2018-10-10,7.1,7.5,7.45,7.15
4516,2018-10-09,6.96,7.65,7.15,7.1
4515,2018-10-08,7.32,7.88,7.32,7.32
4514,2018-10-05,7.22,7.94,7.7,7.94
4513,2018-10-04,7.1,7.59,7.59,7.1
4512,2018-10-03,7.0,7.48,7.47,7.04
4511,2018-10-01,7.03,7.77,7.15,7.03
4510,2018-09-28,7.25,7.75,7.4,7.59
4509,2018-09-27,7.6,7.95,7.6,7.6
4508,2018-09-26,7.5,8.2,7.58,8.2
4507,2018-09-25,7.75,8.5,7.81,8.5
4506,2018-09-24,8.14,8.5,8.14,8.5
4505,2018-09-21,8.55,8.67,8.56,8.55
4504,2018-09-19,8.5,9.0,9.0,8.93
4503,2018-09-18,8.93,9.87,8.93,9.87
4502,2018-09-17,9.0,9.41,9.4,9.0
4501,2018-09-14,8.6,8.97,8.97,8.6
4500,2018-09-12,8.55,9.35,8.55,9.35
4499,2018-09-11,8.9,9.25,8.91,8.93
4498,2018-09-10,8.75,9.33,9.33,8.75
4497,2018-09-07,8.73,9.39,9.01,8.73
4496,2018-09-06,8.92,9.25,8.98,9.25
4495,2018-09-05,9.26,9.8,9.36,9.3
4494,2018-09-04,9.26,10.13,9.35,10.13
4493,2018-09-03,9.6,9.8,9.65,9.77
4492,2018-08-31,9.75,10.28,9.99,9.95
4491,2018-08-30,9.65,10.29,10.24,10.29
4490,2018-08-29,9.59,10.2,9.8,9.59
4489,2018-08-28,9.8,10.3,9.9,10.3
4488,2018-08-27,9.85,10.2,10.15,10.2
4487,2018-08-24,9.86,10.3,10.0,10.3
4486,2018-08-23,9.8,10.3,10.3,10.22
4485,2018-08-21,9.9,10.15,10.05,10.05
4484,2018-08-20,9.62,10.15,9.89,9.9
4483,2018-08-17,10.0,10.47,10.03,10.47
4482,2018-08-16,10.02,10.38,10.05,10.02
4481,2018-08-14,9.91,10.12,9.96,10.12
4480,2018-08-13,9.81,10.3,10.27,9.81
4479,2018-08-10,10.05,10.84,10.26,10.8
4478,2018-08-09,9.98,10.8,10.48,10.6
4477,2018-08-08,10.15,10.51,10.42,10.45
4476,2018-08-07,9.6,10.01,10.01,9.61
4475,2018-08-06,9.25,10.02,9.54,10.02
4474,2018-08-03,8.8,9.55,9.55,9.15
4473,2018-08-02,8.62,9.42,9.1,9.39
4472,2018-08-01,9.0,9.33,9.02,9.33
4471,2018-07-31,8.05,8.89,8.89,8.05
4470,2018-07-30,8.11,8.47,8.47,8.11
4469,2018-07-27,8.07,8.1,8.07,8.1
4468,2018-07-26,7.72,8.45,8.45,7.72
4467,2018-07-25,8.0,8.7,8.05,8.0
4466,2018-07-24,8.34,8.35,8.34,8.34
4465,2018-07-23,8.3,8.42,8.41,8.31
4464,2018-07-20,8.2,8.69,8.69,8.3
4463,2018-07-19,8.3,8.3,8.3,8.3
4462,2018-07-18,7.2,7.91,7.91,7.2
4461,2018-07-17,7.42,8.19,7.54,8.19
4460,2018-07-16,7.79,8.2,7.8,8.2
4459,2018-07-13,7.89,8.35,8.2,7.89
4458,2018-07-12,8.1,8.6,8.3,8.6
4457,2018-07-11,8.15,8.92,8.22,8.5
4456,2018-07-10,8.25,8.5,8.5,8.25
4455,2018-07-09,8.11,8.72,8.66,8.11
4454,2018-07-06,7.6,8.31,8.31,8.0
4453,2018-07-05,7.82,8.38,7.92,7.87
4452,2018-07-04,8.2,8.87,8.23,8.57
4451,2018-07-03,8.55,8.7,8.57,8.7
4450,2018-07-02,8.75,9.16,9.0,9.16
4449,2018-06-29,8.7,9.44,8.74,8.7
4448,2018-06-28,8.42,9.13,9.13,8.5
4447,2018-06-27,8.36,9.18,8.7,8.75
4446,2018-06-26,8.6,9.24,8.75,8.6
4445,2018-06-25,8.1,8.83,8.8,8.83
4444,2018-06-22,8.22,8.97,8.41,8.23
4443,2018-06-21,8.57,9.05,8.61,9.05
4442,2018-06-20,8.52,9.24,8.81,8.52
4441,2018-06-19,8.4,8.8,8.8,8.4
4440,2018-06-18,8.52,9.2,8.8,8.95
4439,2018-06-15,8.69,9.45,8.82,9.44
4438,2018-06-14,8.6,9.0,9.0,8.6
4437,2018-06-13,8.8,9.45,9.0,9.45
4436,2018-06-12,8.9,9.0,9.0,8.9
4435,2018-06-11,8.85,9.28,9.2,8.85
4434,2018-06-08,8.55,9.15,8.84,8.55
4433,2018-06-07,8.22,8.95,8.9,8.22
4432,2018-06-06,8.37,9.14,8.53,8.37
4431,2018-06-05,8.71,9.35,8.71,9.21
4430,2018-06-04,9.1,9.71,9.16,9.71
4429,2018-06-01,8.95,9.6,9.28,9.25
4428,2018-05-31,8.9,9.36,9.25,9.0
4427,2018-05-30,8.79,9.5,8.92,8.79
4426,2018-05-29,8.51,9.39,9.25,8.95
4425,2018-05-28,8.9,9.4,8.95,9.4
4424,2018-05-25,8.89,9.0,8.96,8.89
4423,2018-05-24,9.18,9.26,9.25,9.18
4422,2018-05-23,9.1,9.75,9.5,9.75
4421,2018-05-22,8.81,9.29,9.29,9.29
4420,2018-05-21,8.85,9.75,8.85,8.85
4419,2018-05-18,9.27,9.45,9.3,9.27
4418,2018-05-17,8.85,9.28,9.28,8.88
4417,2018-05-16,8.88,9.3,9.29,9.0
4416,2018-05-15,8.7,9.44,9.34,9.0
4415,2018-05-14,9.0,9.51,9.02,9.0
4414,2018-05-11,8.69,9.54,9.07,8.69
4413,2018-05-10,8.75,9.25,9.09,8.75
4412,2018-05-09,8.8,9.15,8.92,9.1
4411,2018-05-08,8.79,9.5,9.25,9.1
4410,2018-05-07,8.79,9.71,9.1,8.81
4409,2018-05-04,9.01,9.74,9.25,9.21
4408,2018-05-03,9.32,9.79,9.4,9.35
4407,2018-05-02,9.21,9.8,9.79,9.6
4406,2018-04-30,9.5,9.94,9.52,9.94
4405,2018-04-27,9.06,10.0,9.69,9.06
4404,2018-04-26,9.4,9.95,9.53,9.6
4403,2018-04-25,9.5,9.6,9.56,9.55
4402,2018-04-24,9.66,10.0,10.0,9.66
4401,2018-04-23,9.51,10.2,9.6,9.94
4400,2018-04-20,9.2,9.93,9.9,9.2
4399,2018-04-19,9.4,10.0,9.46,9.4
4398,2018-04-18,9.2,10.1,9.53,9.2
4397,2018-04-17,9.57,10.37,9.65,10.0
4396,2018-04-16,9.45,10.0,9.96,9.45
4395,2018-04-13,9.45,10.23,9.54,9.75
4394,2018-04-12,9.6,10.25,9.75,9.6
4393,2018-04-11,9.6,10.4,9.98,9.6
4392,2018-04-10,9.85,10.6,10.06,10.6
4391,2018-04-09,9.55,10.15,10.1,9.65
4390,2018-04-06,9.5,10.2,9.73,9.5
4389,2018-04-05,9.61,10.05,9.9,10.05
4388,2018-04-04,9.6,10.04,9.61,10.0
4387,2018-04-03,9.39,10.2,9.57,10.2
4386,2018-04-02,9.27,10.09,9.73,10.09
4385,2018-03-28,8.93,9.8,9.64,9.0
4384,2018-03-27,9.25,9.94,9.35,9.25
4383,2018-03-26,9.47,9.75,9.47,9.75
4382,2018-03-23,9.34,10.14,9.96,9.83
4381,2018-03-22,9.45,10.2,9.83,9.45
4380,2018-03-21,9.72,10.3,9.84,10.1
4379,2018-03-20,9.61,10.37,10.1,9.61
4378,2018-03-19,9.82,10.74,10.09,10.74
4377,2018-03-16,10.3,11.0,10.32,11.0
4376,2018-03-15,10.0,11.02,10.72,10.75
4375,2018-03-14,9.87,10.83,10.5,10.83
4374,2018-03-13,9.9,10.34,10.34,9.9
4373,2018-03-12,9.75,10.7,9.85,10.7
4372,2018-03-09,10.1,10.8,10.21,10.2
4371,2018-03-08,10.07,11.0,10.3,10.07
4370,2018-03-07,10.5,11.1,10.56,11.0
4369,2018-03-06,11.0,11.4,11.04,11.4
4368,2018-03-05,10.76,11.43,10.86,11.0
4367,2018-03-01,10.56,11.2,11.2,11.0
4366,2018-02-28,10.29,11.29,10.67,11.29
4365,2018-02-27,10.44,11.0,10.79,11.0
4364,2018-02-26,10.5,11.44,10.63,11.0
4363,2018-02-23,10.36,11.28,11.02,10.55
4362,2018-02-22,10.5,11.4,10.9,10.8
4361,2018-02-21,10.9,11.12,11.0,11.02
4360,2018-02-20,11.0,11.64,11.02,11.0
4359,2018-02-19,10.93,11.98,11.46,11.0
4358,2018-02-16,11.0,11.84,11.5,11.0
4357,2018-02-15,11.03,11.9,11.35,11.9
4356,2018-02-14,11.25,11.9,11.54,11.25
4355,2018-02-12,11.31,11.81,11.6,11.5
4354,2018-02-09,10.8,11.5,11.25,11.0
4353,2018-02-08,10.9,11.51,11.03,11.0
4352,2018-02-07,10.79,11.32,11.01,10.79
4351,2018-02-06,10.79,11.0,10.79,11.0
4350,2018-02-05,10.66,11.5,11.35,10.66
4349,2018-02-02,10.91,11.98,11.22,11.0
4348,2018-02-01,10.8,11.49,11.48,10.8
4347,2018-01-31,10.8,11.86,10.95,11.59
4346,2018-01-30,10.76,11.84,11.3,11.0
4345,2018-01-29,11.26,12.2,11.32,12.0
4344,2018-01-25,11.71,12.93,11.85,11.75
4343,2018-01-24,12.25,13.2,12.32,12.25
4342,2018-01-23,12.4,13.65,12.72,13.05
4341,2018-01-22,12.6,13.65,13.03,13.3
4340,2018-01-19,12.55,13.5,13.0,13.1
4339,2018-01-18,12.51,13.72,13.19,13.6
4338,2018-01-17,12.56,13.65,13.16,13.5
4337,2018-01-16,13.22,14.3,13.22,13.6
4336,2018-01-15,13.5,14.2,13.91,13.5
4335,2018-01-12,12.31,13.55,13.53,13.0
4334,2018-01-11,12.6,13.92,12.95,13.8
4333,2018-01-10,13.26,13.26,13.26,13.26
4332,2018-01-09,12.63,12.63,12.63,12.63
4331,2018-01-08,12.03,12.03,12.03,12.03
4330,2018-01-05,11.0,11.46,11.46,11.05
4329,2018-01-04,10.55,11.05,10.92,10.55
4328,2018-01-03,9.99,10.53,10.53,10.0
4327,2018-01-02,9.9,10.3,10.03,10.0
4326,2018-01-01,9.9,10.22,10.22,9.9
4325,2017-12-29,9.33,9.95,9.74,9.75
4324,2017-12-28,9.51,10.0,9.73,9.7
4323,2017-12-27,9.51,9.95,9.8,9.95
4322,2017-12-26,9.37,10.0,9.93,9.75
4321,2017-12-22,9.01,9.93,9.75,9.15
4320,2017-12-21,9.2,10.0,9.47,9.53
4319,2017-12-20,9.5,10.48,9.53,10.48
4318,2017-12-19,9.69,10.0,9.99,9.7
4317,2017-12-18,9.6,10.6,10.19,10.6
4316,2017-12-15,9.5,10.1,10.1,10.05
4315,2017-12-14,9.53,10.15,9.65,10.15
4314,2017-12-13,9.35,10.1,10.03,9.35
4313,2017-12-12,9.5,10.0,9.77,9.55
4312,2017-12-11,9.4,10.25,9.84,9.78
4311,2017-12-08,9.51,9.8,9.78,9.51
4310,2017-12-07,9.5,9.98,9.53,9.5
4309,2017-12-06,9.52,9.95,9.9,9.52
4308,2017-12-05,9.36,10.0,9.51,9.4
4307,2017-12-04,9.8,10.0,9.85,9.95
4306,2017-12-01,9.75,10.2,9.96,10.0
4305,2017-11-30,9.4,10.15,10.0,9.5
4304,2017-11-29,9.61,10.5,9.67,10.0
4303,2017-11-28,10.0,10.32,10.05,10.32
4302,2017-11-27,9.6,9.9,9.83,9.9
4301,2017-11-24,9.45,10.36,9.9,9.45
4300,2017-11-23,9.8,10.57,9.87,10.0
4299,2017-11-22,9.75,10.15,10.15,9.75
4298,2017-11-21,9.5,10.15,9.7,10.0
4297,2017-11-20,9.65,10.5,10.0,10.0
4296,2017-11-17,9.66,10.54,10.05,10.08
4295,2017-11-16,9.35,10.08,10.04,9.35
4294,2017-11-15,9.0,9.87,9.6,9.0
4293,2017-11-14,9.13,10.08,9.4,9.2
4292,2017-11-13,9.55,10.0,9.6,9.8
4291,2017-11-10,9.6,9.99,9.9,9.65
4290,2017-11-09,9.9,10.25,9.94,10.25
4289,2017-11-08,9.9,10.35,10.23,10.3
4288,2017-11-07,9.8,10.6,10.3,10.6
4287,2017-11-06,9.95,10.37,10.19,10.37
4286,2017-11-03,9.88,10.4,9.88,10.25
4285,2017-11-02,10.4,11.0,10.4,10.8
4284,2017-11-01,10.76,11.67,10.94,11.67
4283,2017-10-31,10.8,11.24,11.12,11.24
4282,2017-10-30,10.4,10.71,10.71,10.71
4281,2017-10-27,9.75,10.35,10.2,9.97
4280,2017-10-26,9.71,10.6,9.98,10.0
4279,2017-10-25,10.0,10.77,10.22,10.77
4278,2017-10-24,10.26,10.26,10.26,10.26
4277,2017-10-23,9.75,9.78,9.78,9.78
4276,2017-10-19,8.78,9.65,9.32,8.78
4275,2017-10-18,9.0,9.38,9.24,9.38
4274,2017-10-17,9.38,9.84,9.38,9.6
4273,2017-10-16,9.65,10.36,9.87,10.35
4272,2017-10-13,9.5,9.87,9.87,9.87
4271,2017-10-12,9.39,9.4,9.4,9.4
4270,2017-10-11,8.7,8.96,8.96,8.7
4269,2017-10-10,8.05,8.55,8.54,8.5
4268,2017-10-09,8.05,8.58,8.15,8.05
4267,2017-10-06,7.8,8.35,8.19,7.96
4266,2017-10-05,7.85,8.55,7.96,7.85
4265,2017-10-04,8.0,8.3,8.25,8.0
4264,2017-10-03,8.0,8.67,8.01,8.67
4263,2017-09-29,7.89,8.27,8.27,7.89
4262,2017-09-28,7.72,8.52,7.88,8.47
4261,2017-09-27,8.12,8.75,8.12,8.75
4260,2017-09-26,8.33,9.0,8.54,9.0
4259,2017-09-25,8.3,8.7,8.7,8.3
4258,2017-09-22,8.4,9.25,8.7,9.0
4257,2017-09-21,8.7,9.51,8.81,9.51
4256,2017-09-20,9.04,9.79,9.11,9.21
4255,2017-09-19,9.5,10.0,9.51,10.0
4254,2017-09-18,9.55,10.5,10.0,10.48
4253,2017-09-15,10.0,10.48,10.0,10.04
4252,2017-09-14,9.92,10.49,10.04,10.49
4251,2017-09-13,10.15,10.55,10.44,10.15
4250,2017-09-12,10.0,10.96,10.6,10.96
4249,2017-09-11,10.0,10.62,10.44,10.62
4248,2017-09-08,9.36,10.3,10.12,10.28
4247,2017-09-07,9.0,9.85,9.85,9.85
4246,2017-09-06,9.39,9.39,9.39,9.39
4245,2017-09-05,8.95,8.95,8.95,8.95
4244,2017-09-04,8.15,8.53,8.53,8.15
4243,2017-09-01,7.56,8.13,8.13,8.12
4242,2017-08-31,7.1,7.75,7.75,7.1
4241,2017-08-30,7.1,7.42,7.39,7.42
4240,2017-08-29,7.05,7.5,7.07,7.45
4239,2017-08-28,6.64,7.2,7.15,7.0
4238,2017-08-24,6.67,7.25,6.86,6.67
4237,2017-08-23,6.73,7.43,7.02,6.73
4236,2017-08-22,7.06,7.46,7.08,7.46
4235,2017-08-21,7.0,7.11,7.11,7.0
4234,2017-08-18,6.75,7.35,7.1,6.75
4233,2017-08-17,6.71,7.03,7.03,7.03
4232,2017-08-16,6.57,7.1,6.7,6.57
4231,2017-08-14,6.21,6.84,6.83,6.84
4230,2017-08-11,6.46,7.1,6.52,6.65
4229,2017-08-10,6.65,7.27,6.8,6.65
4228,2017-08-09,6.92,7.3,6.98,7.0
4227,2017-08-08,7.25,7.58,7.26,7.58
4226,2017-08-07,7.1,7.81,7.22,7.1
4225,2017-08-04,7.0,7.46,7.44,7.0
4224,2017-08-03,6.93,7.62,7.14,6.93
4223,2017-08-02,7.26,7.5,7.28,7.45
4222,2017-08-01,7.25,7.99,7.45,7.25
4221,2017-07-31,7.6,8.19,7.62,8.17
4220,2017-07-28,7.57,8.08,7.8,7.57
4219,2017-07-27,7.75,8.2,7.92,8.01
4218,2017-07-26,7.82,8.23,8.13,8.0
4217,2017-07-25,7.6,8.09,7.86,8.09
4216,2017-07-24,7.65,8.16,7.73,7.75
4215,2017-07-21,7.55,8.0,7.78,7.7
4214,2017-07-20,7.7,8.18,7.9,8.0
4213,2017-07-19,7.37,8.13,7.91,7.87
4212,2017-07-18,7.65,8.0,7.75,7.65
4211,2017-07-17,8.04,8.54,8.05,8.45
4210,2017-07-14,7.85,8.4,8.14,7.9
4209,2017-07-13,8.22,9.0,8.24,9.0
4208,2017-07-12,8.38,8.9,8.65,8.76
4207,2017-07-11,8.66,9.19,8.82,8.66
4206,2017-07-10,8.9,9.45,9.0,9.0
4205,2017-07-07,9.0,9.69,9.35,9.0
4204,2017-07-06,9.11,9.89,9.25,9.27
4203,2017-07-05,9.25,9.75,9.43,9.5
4202,2017-07-04,9.51,10.0,9.72,10.0
4201,2017-07-03,9.6,9.9,9.81,9.6
4200,2017-06-30,9.0,9.61,9.61,9.0
4199,2017-06-29,9.0,9.74,9.16,9.0
4198,2017-06-28,9.09,9.6,9.32,9.1
4197,2017-06-27,9.5,10.47,9.5,9.52
4196,2017-06-23,9.45,10.26,9.99,9.5
4195,2017-06-22,9.65,10.3,9.87,10.0
4194,2017-06-21,9.74,10.39,10.0,10.0
4193,2017-06-20,9.34,10.32,10.03,9.34
4192,2017-06-19,9.8,10.64,9.83,9.99
4191,2017-06-16,9.93,10.89,10.14,10.89
4190,2017-06-15,10.29,11.27,10.38,10.29
4189,2017-06-14,10.51,11.04,10.83,10.56
4188,2017-06-13,11.06,11.64,11.06,11.64
4187,2017-06-12,11.15,11.64,11.64,11.64
4186,2017-06-09,11.25,11.25,11.25,11.25
4185,2017-06-08,10.72,10.72,10.72,10.72
4184,2017-06-07,10.21,10.21,10.21,10.21
4183,2017-06-06,9.73,9.73,9.73,9.73
4182,2017-06-05,9.27,9.27,9.27,9.27
4181,2017-06-02,8.83,8.83,8.83,8.83
4180,2017-06-01,8.41,8.41,8.41,8.41
4179,2017-05-31,8.01,8.01,8.01,8.01
4178,2017-05-30,7.3,7.63,7.63,7.3
4177,2017-05-29,7.25,7.27,7.27,7.25
4176,2017-05-26,6.93,6.93,6.93,6.93
4175,2017-05-25,6.0,6.6,6.6,6.0
4174,2017-05-24,6.26,6.65,6.3,6.35
4173,2017-05-23,6.2,6.83,6.54,6.21
4172,2017-05-22,6.38,6.52,6.51,6.38
4171,2017-05-19,6.65,6.75,6.67,6.65
4170,2017-05-18,6.85,7.15,6.96,6.85
4169,2017-05-17,6.8,7.18,7.18,6.8
4168,2017-05-16,6.94,7.3,7.06,6.94
4167,2017-05-15,6.7,7.35,7.3,6.7
4166,2017-05-12,6.75,7.15,7.0,7.0
4165,2017-05-11,6.62,7.14,7.05,6.65
4164,2017-05-10,6.53,7.0,6.96,6.55
4163,2017-05-09,6.6,7.23,6.87,6.6
4162,2017-05-08,6.3,6.9,6.9,6.3
4161,2017-05-05,6.5,6.8,6.6,6.5
4160,2017-05-04,6.81,7.2,6.81,7.0
4159,2017-05-03,6.69,7.25,6.96,6.7
4158,2017-05-02,6.38,7.04,7.04,6.51
4157,2017-04-28,6.7,7.03,6.71,6.7
4156,2017-04-27,6.65,6.99,6.7,6.65
4155,2017-04-26,6.97,7.2,7.0,6.97
4154,2017-04-25,6.92,7.5,7.33,7.47
4153,2017-04-24,6.96,7.44,7.28,6.96
4152,2017-04-21,6.69,7.38,7.32,7.37
4151,2017-04-20,6.55,7.03,7.03,7.03
4150,2017-04-19,6.4,6.72,6.7,6.4
4149,2017-04-18,6.2,6.65,6.4,6.2
4148,2017-04-17,6.33,6.75,6.35,6.74
4147,2017-04-13,6.32,6.6,6.45,6.32
4146,2017-04-12,6.44,6.91,6.62,6.7
4145,2017-04-11,6.4,6.77,6.76,6.4
4144,2017-04-10,6.0,6.45,6.45,6.0
