,Date,Low,High,Close,Open
4873,2019-06-13,127.0,129.0,127.9,127.0
4872,2019-06-12,121.1,134.0,123.0,133.9
4871,2019-06-11,136.0,136.0,136.0,136.0
4870,2019-06-10,136.0,136.0,136.0,136.0
4869,2019-06-07,136.0,136.0,136.0,136.0
4868,2019-06-06,122.25,136.0,136.0,127.0
4867,2019-06-04,124.25,136.0,127.0,135.5
4866,2019-06-03,126.1,126.1,126.1,126.1
4865,2019-05-31,126.1,126.1,126.1,126.1
4864,2019-05-30,127.6,127.6,127.6,127.6
4863,2019-05-29,124.05,140.0,127.6,124.05
4862,2019-05-28,129.05,129.05,129.05,129.05
4861,2019-05-27,129.0,137.0,129.05,136.0
4860,2019-05-24,121.1,140.0,132.15,121.1
4859,2019-05-23,130.0,130.0,130.0,130.0
4858,2019-05-22,130.0,130.0,130.0,130.0
4857,2019-05-21,130.0,135.0,130.0,135.0
4856,2019-05-20,127.35,127.35,127.35,127.35
4855,2019-05-17,127.35,127.35,127.35,127.35
4854,2019-05-16,127.35,127.35,127.35,127.35
4853,2019-05-15,127.35,127.35,127.35,127.35
4852,2019-05-14,127.35,127.35,127.35,127.35
4851,2019-05-13,127.35,127.35,127.35,127.35
4850,2019-05-10,127.35,127.35,127.35,127.35
4849,2019-05-09,134.0,134.0,134.0,134.0
4848,2019-05-08,134.0,134.0,134.0,134.0
4847,2019-05-07,134.0,134.0,134.0,134.0
4846,2019-05-06,134.0,134.0,134.0,134.0
4845,2019-05-03,134.0,134.0,134.0,134.0
4844,2019-05-02,127.2,140.0,127.2,140.0
4843,2019-04-30,132.0,132.0,132.0,132.0
4842,2019-04-26,132.0,132.0,132.0,132.0
4841,2019-04-25,132.0,132.0,132.0,132.0
4840,2019-04-24,132.5,132.5,132.5,132.5
4839,2019-04-23,132.5,132.5,132.5,132.5
4838,2019-04-22,132.5,139.9,132.5,139.9
4837,2019-04-18,132.0,132.0,132.0,132.0
4836,2019-04-16,127.0,138.7,132.0,130.0
4835,2019-04-15,137.0,137.0,137.0,137.0
4834,2019-04-12,131.5,144.9,137.0,144.9
4833,2019-04-11,135.0,135.0,135.0,135.0
4832,2019-04-10,135.0,135.0,135.0,135.0
4831,2019-04-09,127.1,135.0,135.0,127.1
4830,2019-04-08,131.0,131.0,131.0,131.0
4829,2019-04-05,135.0,135.0,135.0,135.0
