,Date,Low,High,Close,Open
4479,2017-11-03,809.6,825.0,812.95,816.3
4478,2017-11-02,806.2,823.85,813.0,815.0
4477,2017-11-01,811.0,833.0,815.6,812.0
4476,2017-10-31,808.0,826.6,810.8,824.0
4475,2017-10-30,778.0,824.0,820.95,778.0
4474,2017-10-27,767.45,784.25,777.95,775.0
4473,2017-10-26,768.05,783.05,773.65,783.05
4472,2017-10-25,778.75,794.3,781.8,790.05
4471,2017-10-24,784.95,800.15,788.7,794.0
4470,2017-10-23,790.0,807.75,794.0,790.0
4469,2017-10-19,784.25,808.0,792.4,808.0
4468,2017-10-18,782.7,804.9,800.6,784.5
4467,2017-10-17,779.05,790.0,782.55,784.0
4466,2017-10-16,780.8,797.35,783.35,797.35
4465,2017-10-13,768.75,791.9,788.3,772.0
4464,2017-10-12,762.0,785.0,774.05,785.0
4463,2017-10-11,761.0,785.0,766.8,785.0
4462,2017-10-10,762.75,783.65,778.4,770.0
4461,2017-10-09,736.2,765.0,759.55,738.4
4460,2017-10-06,725.85,748.0,741.3,727.55
4459,2017-10-05,721.8,732.5,726.45,730.0
4458,2017-10-04,698.95,733.55,729.65,698.95
4457,2017-10-03,684.8,698.25,695.3,691.7
4456,2017-09-29,685.0,698.4,689.45,698.35
4455,2017-09-28,669.5,699.4,694.95,680.55
4454,2017-09-27,675.0,695.6,680.4,685.0
4453,2017-09-26,684.95,710.75,690.05,710.0
4452,2017-09-25,703.0,725.95,709.55,724.75
4451,2017-09-22,720.65,745.5,724.65,745.4
4450,2017-09-21,725.0,750.0,745.4,725.0
4449,2017-09-20,726.55,740.0,728.9,740.0
4448,2017-09-19,731.0,741.15,734.05,740.0
4447,2017-09-18,720.85,736.3,730.65,721.85
4446,2017-09-15,715.0,725.25,720.4,715.0
4445,2017-09-14,708.6,724.0,720.0,715.0
4444,2017-09-13,707.0,729.0,711.75,729.0
4443,2017-09-12,713.6,729.0,717.0,729.0
4442,2017-09-11,692.0,723.05,719.1,692.0
4441,2017-09-08,687.25,695.0,692.15,692.0
4440,2017-09-07,685.0,700.0,691.8,699.8
4439,2017-09-06,685.05,699.0,693.55,687.0
4438,2017-09-05,683.95,691.5,685.95,688.05
4437,2017-09-04,676.8,699.5,680.5,684.0
4436,2017-09-01,680.4,687.7,684.95,684.0
4435,2017-08-31,678.0,694.85,681.05,689.9
4434,2017-08-30,681.6,694.5,687.2,685.3
4433,2017-08-29,675.0,688.3,676.0,679.0
4432,2017-08-28,670.0,684.3,680.7,670.0
4431,2017-08-24,666.1,680.0,667.85,680.0
4430,2017-08-23,675.6,693.0,679.05,684.0
4429,2017-08-22,665.9,690.5,682.55,675.5
4428,2017-08-21,663.8,687.65,669.0,682.0
4427,2017-08-18,671.2,686.55,679.65,675.0
4426,2017-08-17,665.65,684.5,675.4,675.0
4425,2017-08-16,658.1,674.75,671.85,664.0
4424,2017-08-14,639.4,665.0,659.85,643.0
4423,2017-08-11,619.0,644.0,636.7,619.0
4422,2017-08-10,622.65,643.85,632.4,636.0
4421,2017-08-09,629.15,646.55,637.35,634.0
4420,2017-08-08,627.3,647.5,633.9,635.9
4419,2017-08-07,634.25,642.8,639.75,635.0
4418,2017-08-04,621.0,636.0,629.95,623.0
4417,2017-08-03,593.45,625.0,622.05,600.0
4416,2017-08-02,580.25,590.8,583.5,588.1
4415,2017-08-01,582.45,593.55,585.6,590.0
4414,2017-07-31,576.0,589.75,587.5,584.0
4413,2017-07-28,566.55,580.8,575.15,574.0
4412,2017-07-27,568.6,590.0,571.1,586.0
4411,2017-07-26,583.1,589.35,583.9,584.5
4410,2017-07-25,582.0,595.4,583.8,589.4
4409,2017-07-24,578.25,595.0,587.6,580.0
4408,2017-07-21,571.9,587.6,579.65,585.1
4407,2017-07-20,567.05,581.85,571.7,576.0
4406,2017-07-19,570.0,577.4,573.8,572.2
4405,2017-07-18,551.2,573.0,569.85,552.0
4404,2017-07-17,553.8,564.05,555.15,562.55
4403,2017-07-14,555.4,563.5,558.95,563.2
4402,2017-07-13,561.25,569.0,565.15,564.55
