,Date,Low,High,Close,Open
4369,2019-06-13,1455.1,1499.55,1470.9,1484.1
4368,2019-06-12,1471.25,1510.0,1484.1,1498.0
4367,2019-06-11,1489.0,1514.0,1496.5,1503.0
4366,2019-06-10,1490.0,1538.0,1498.2,1515.0
4365,2019-06-07,1490.0,1545.9,1524.35,1522.8
4364,2019-06-06,1516.0,1600.05,1522.8,1542.0
4363,2019-06-04,1520.0,1564.0,1528.8,1540.0
4362,2019-06-03,1525.0,1570.0,1553.0,1540.0
4361,2019-05-31,1550.0,1599.0,1554.55,1581.0
4360,2019-05-30,1525.3,1595.0,1579.85,1534.0
4359,2019-05-29,1509.95,1559.5,1532.1,1511.0
4358,2019-05-28,1504.95,1550.0,1511.2,1538.75
4357,2019-05-27,1525.0,1640.5,1546.4,1590.0
4356,2019-05-24,1509.95,1597.0,1590.2,1510.05
4355,2019-05-23,1490.0,1585.0,1508.75,1561.0
4354,2019-05-22,1520.0,1553.0,1543.3,1536.8
4353,2019-05-21,1490.15,1585.0,1525.05,1510.0
4352,2019-05-20,1480.0,1527.0,1498.45,1489.5
4351,2019-05-17,1441.0,1465.0,1452.25,1441.0
4350,2019-05-16,1430.05,1470.05,1441.75,1459.45
4349,2019-05-15,1450.0,1515.0,1451.9,1500.0
4348,2019-05-14,1491.0,1547.25,1499.4,1541.0
4347,2019-05-13,1545.0,1567.5,1552.1,1552.0
4346,2019-05-10,1560.0,1591.95,1567.4,1570.95
4345,2019-05-09,1541.0,1575.0,1562.6,1550.0
4344,2019-05-08,1541.0,1595.0,1552.2,1542.0
4343,2019-05-07,1550.0,1595.0,1554.55,1569.95
4342,2019-05-06,1550.0,1599.95,1558.5,1596.0
4341,2019-05-03,1595.0,1635.5,1600.65,1616.0
4340,2019-05-02,1616.0,1680.0,1626.15,1680.0
4339,2019-04-30,1660.0,1730.0,1682.35,1730.0
4338,2019-04-26,1701.0,1731.0,1706.15,1726.7
4337,2019-04-25,1710.0,1770.0,1721.25,1733.0
4336,2019-04-24,1730.0,1760.05,1735.2,1749.8
4335,2019-04-23,1736.0,1778.0,1744.85,1778.0
4334,2019-04-22,1735.0,1778.0,1765.2,1753.95
4333,2019-04-18,1752.0,1798.0,1761.85,1792.0
4332,2019-04-16,1785.0,1822.75,1790.85,1801.1
4331,2019-04-15,1773.0,1839.0,1799.9,1786.7
4330,2019-04-12,1750.0,1820.2,1780.35,1770.0
4329,2019-04-11,1765.2,1800.0,1770.7,1799.9
4328,2019-04-10,1787.7,1818.0,1796.15,1800.0
4327,2019-04-09,1781.2,1840.0,1802.85,1808.0
4326,2019-04-08,1775.0,1849.0,1804.1,1785.0
4325,2019-04-05,1742.05,1810.4,1784.8,1792.1
4324,2019-04-04,1661.0,1869.0,1789.3,1692.0
4323,2019-04-03,1671.0,1729.0,1679.75,1702.7
4322,2019-04-02,1690.0,1741.8,1702.05,1734.0
4321,2019-04-01,1702.5,1765.0,1733.5,1702.5
4320,2019-03-28,1675.0,1728.0,1706.6,1680.0
4319,2019-03-27,1650.0,1748.0,1679.25,1659.8
4318,2019-03-26,1646.6,1697.0,1656.3,1659.0
4317,2019-03-25,1632.3,1670.0,1652.2,1670.0
4316,2019-03-22,1670.0,1721.0,1678.1,1705.95
4315,2019-03-20,1701.1,1757.75,1709.1,1736.0
4314,2019-03-19,1676.8,1775.05,1736.1,1684.9
4313,2019-03-18,1670.1,1728.95,1684.9,1728.0
4312,2019-03-15,1716.0,1774.0,1721.8,1755.6
4311,2019-03-14,1741.0,1797.9,1755.6,1763.0
4310,2019-03-13,1756.15,1820.0,1762.9,1780.0
4309,2019-03-12,1773.0,1863.0,1783.25,1834.0
4308,2019-03-11,1726.0,1834.9,1816.35,1733.8
4307,2019-03-08,1702.15,1769.0,1727.2,1711.2
4306,2019-03-07,1660.0,1760.0,1711.35,1697.5
4305,2019-03-06,1683.0,1738.9,1701.85,1704.0
4304,2019-03-05,1599.65,1724.8,1677.75,1609.0
4303,2019-03-01,1393.3,1637.0,1599.65,1394.0
4302,2019-02-28,1369.95,1393.8,1385.35,1389.0
4301,2019-02-27,1371.5,1417.0,1376.1,1395.0
4300,2019-02-26,1372.35,1413.45,1382.55,1413.45
4299,2019-02-25,1399.0,1439.0,1420.45,1407.3
4298,2019-02-22,1370.4,1421.4,1402.15,1394.4
4297,2019-02-21,1334.65,1409.0,1389.4,1344.45
4296,2019-02-20,1337.0,1356.0,1339.9,1351.0
4295,2019-02-19,1302.3,1344.0,1332.05,1305.6
4294,2019-02-18,1300.0,1348.9,1305.5,1340.0
4293,2019-02-15,1340.0,1366.8,1343.8,1351.0
4292,2019-02-14,1350.25,1380.0,1366.8,1372.0
4291,2019-02-12,1346.25,1383.0,1351.8,1367.0
4290,2019-02-11,1350.0,1384.0,1362.8,1377.8
4289,2019-02-08,1371.3,1408.0,1377.1,1394.0
4288,2019-02-07,1355.0,1417.0,1394.75,1380.0
4287,2019-02-06,1351.0,1419.0,1359.3,1399.95
4286,2019-02-05,1375.0,1412.0,1383.65,1391.05
4285,2019-02-04,1391.3,1470.0,1410.8,1470.0
4284,2019-02-01,1408.0,1497.65,1454.15,1420.4
4283,2019-01-31,1386.0,1490.0,1420.4,1446.05
4282,2019-01-30,1335.0,1499.0,1446.05,1351.95
4281,2019-01-29,1300.0,1399.95,1344.8,1382.0
4280,2019-01-28,1365.15,1440.0,1386.75,1440.0
4279,2019-01-25,1441.0,1510.0,1451.15,1491.0
4278,2019-01-24,1500.0,1517.4,1501.55,1510.8
4277,2019-01-23,1501.0,1529.9,1504.6,1522.0
4276,2019-01-22,1517.0,1565.0,1523.7,1554.0
4275,2019-01-21,1545.0,1578.45,1552.45,1570.0
4274,2019-01-18,1560.0,1592.95,1566.5,1580.15
4273,2019-01-17,1580.0,1600.0,1581.8,1590.45
4272,2019-01-16,1585.25,1611.75,1590.45,1604.95
4271,2019-01-15,1593.0,1619.5,1597.8,1613.7
4270,2019-01-14,1600.05,1620.0,1602.15,1615.0
4269,2019-01-11,1611.3,1638.0,1614.6,1623.05
4268,2019-01-10,1617.0,1638.9,1622.75,1617.35
4267,2019-01-09,1606.0,1642.0,1620.2,1633.0
4266,2019-01-08,1600.0,1635.0,1624.65,1612.7
4265,2019-01-07,1601.05,1635.9,1604.05,1628.0
4264,2019-01-04,1585.0,1610.0,1602.7,1596.0
4263,2019-01-03,1590.05,1614.45,1596.6,1614.45
4262,2019-01-02,1595.95,1624.8,1603.6,1622.05
4261,2019-01-01,1612.95,1639.5,1622.5,1624.7
4260,2018-12-31,1601.15,1643.0,1612.5,1615.0
4259,2018-12-28,1606.0,1631.0,1612.1,1627.95
4258,2018-12-27,1605.0,1636.0,1614.35,1620.0
4257,2018-12-26,1595.0,1628.9,1607.95,1622.0
4256,2018-12-24,1620.0,1653.0,1622.0,1633.0
4255,2018-12-21,1621.1,1665.0,1626.35,1639.9
4254,2018-12-20,1626.65,1678.8,1639.9,1636.65
4253,2018-12-19,1628.0,1673.75,1648.3,1639.0
4252,2018-12-18,1615.0,1650.0,1625.85,1624.7
4251,2018-12-17,1610.0,1649.0,1626.9,1645.0
4250,2018-12-14,1615.0,1674.85,1619.55,1638.5
4249,2018-12-13,1631.0,1684.3,1636.3,1666.0
4248,2018-12-12,1607.0,1691.0,1650.5,1613.7
4247,2018-12-11,1580.0,1609.0,1602.6,1580.0
4246,2018-12-10,1600.0,1619.0,1602.35,1617.0
4245,2018-12-07,1625.0,1665.0,1629.85,1648.0
4244,2018-12-06,1630.0,1680.0,1645.2,1650.0
4243,2018-12-05,1650.0,1675.0,1656.7,1675.0
4242,2018-12-04,1672.0,1704.9,1678.1,1684.7
4241,2018-12-03,1677.0,1710.0,1682.2,1686.0
4240,2018-11-30,1660.1,1724.0,1676.95,1695.0
4239,2018-11-29,1680.0,1710.0,1703.85,1705.0
4238,2018-11-28,1687.0,1717.0,1690.2,1702.25
4237,2018-11-27,1690.0,1726.0,1697.0,1709.0
4236,2018-11-26,1680.1,1745.0,1704.45,1700.1
4235,2018-11-22,1690.05,1748.0,1700.3,1738.0
4234,2018-11-21,1718.05,1772.95,1725.15,1772.95
4233,2018-11-20,1751.0,1799.9,1764.8,1788.0
4232,2018-11-19,1785.6,1838.0,1797.15,1821.95
4231,2018-11-16,1800.0,1859.0,1808.5,1823.0
4230,2018-11-15,1802.65,1865.0,1815.85,1824.8
4229,2018-11-14,1801.1,1875.0,1825.3,1847.8
4228,2018-11-13,1830.0,1858.0,1838.75,1858.0
4227,2018-11-12,1850.0,1922.5,1859.6,1922.5
4226,2018-11-09,1890.05,1941.7,1912.5,1920.0
4225,2018-11-07,1890.0,1920.0,1915.85,1891.0
4224,2018-11-06,1841.5,1929.9,1879.05,1895.0
4223,2018-11-05,1852.0,1980.0,1893.5,1903.7
4222,2018-11-02,1800.0,1963.95,1896.55,1800.0
4221,2018-11-01,1730.25,1814.7,1783.4,1739.7
4220,2018-10-31,1716.35,1758.5,1729.25,1716.35
4219,2018-10-30,1700.0,1777.0,1724.65,1718.0
4218,2018-10-29,1694.45,1749.0,1710.5,1739.7
4217,2018-10-26,1680.0,1778.8,1724.25,1709.9
4216,2018-10-25,1650.0,1720.0,1698.15,1668.25
4215,2018-10-24,1670.0,1724.9,1687.05,1700.25
4214,2018-10-23,1670.85,1744.0,1685.55,1680.0
4213,2018-10-22,1691.1,1765.0,1704.95,1763.7
4212,2018-10-19,1728.1,1778.0,1743.45,1775.0
4211,2018-10-17,1771.05,1893.25,1783.7,1875.0
4210,2018-10-16,1834.0,1894.8,1858.75,1834.0
4209,2018-10-15,1806.2,1853.95,1832.05,1806.2
4208,2018-10-12,1776.0,1825.0,1802.1,1776.0
4207,2018-10-11,1720.0,1789.95,1756.7,1747.0
4206,2018-10-10,1711.0,1842.0,1797.9,1717.0
4205,2018-10-09,1681.15,1744.95,1704.75,1733.0
4204,2018-10-08,1700.0,1780.0,1719.45,1725.0
4203,2018-10-05,1702.0,1758.0,1726.25,1715.05
4202,2018-10-04,1655.1,1728.0,1715.35,1700.0
4201,2018-10-03,1660.0,1815.0,1714.65,1725.0
4200,2018-10-01,1655.0,1843.7,1724.7,1843.7
4199,2018-09-28,1805.0,1920.0,1831.95,1900.0
4198,2018-09-27,1880.0,1928.0,1890.85,1920.0
4197,2018-09-26,1886.0,1940.0,1912.45,1894.5
4196,2018-09-25,1822.2,1944.65,1877.35,1890.0
4195,2018-09-24,1872.05,1970.0,1885.0,1939.0
4194,2018-09-21,1850.0,2165.0,1900.9,2148.0
4193,2018-09-19,2121.0,2214.7,2135.3501,2212.0
4192,2018-09-18,2191.0,2264.0,2201.8501,2236.5
4191,2018-09-17,2222.0,2259.8999,2228.7,2247.2
4190,2018-09-14,2240.0,2325.0,2247.2,2254.8
4189,2018-09-12,2217.0,2286.25,2238.05,2258.0
4188,2018-09-11,2239.95,2314.8999,2248.25,2290.0
4187,2018-09-10,2270.0,2335.0,2281.25,2335.0
4186,2018-09-07,2280.0,2385.0,2338.2,2328.7
4185,2018-09-06,2238.0,2320.0,2310.75,2277.7
4184,2018-09-05,2190.0,2359.0,2252.5,2342.7
4183,2018-09-04,2297.0,2465.0,2319.3501,2440.8501
4182,2018-09-03,2425.0,2499.0,2434.1499,2475.0
