,Date,Low,High,Close,Open
4824,2019-06-13,3498.3999,3550.0,3542.8501,3514.95
4823,2019-06-12,3485.0,3550.0,3510.1001,3550.0
4822,2019-06-11,3511.75,3564.0,3547.5,3522.0
4821,2019-06-10,3508.0,3555.0,3520.8999,3540.0
4820,2019-06-07,3420.2,3519.95,3511.3999,3468.0
4819,2019-06-06,3445.0,3540.0,3452.8999,3535.0
4818,2019-06-04,3510.05,3547.3999,3532.55,3510.05
4817,2019-06-03,3465.0,3529.95,3510.75,3465.0
4816,2019-05-31,3454.0,3534.8,3469.7,3508.0
4815,2019-05-30,3402.2,3486.8999,3480.75,3410.0
4814,2019-05-29,3390.0,3433.8999,3410.25,3424.0
4813,2019-05-28,3390.0,3472.8999,3412.3501,3455.0
4812,2019-05-27,3435.0,3488.1499,3447.5,3450.2
4811,2019-05-24,3391.1001,3475.0,3466.1499,3399.0
4810,2019-05-23,3355.55,3529.0,3377.95,3529.0
4809,2019-05-22,3397.55,3457.8,3447.7,3433.05
4808,2019-05-21,3371.55,3484.8999,3432.6499,3415.3501
4807,2019-05-20,3340.0,3442.8501,3406.7,3399.8501
4806,2019-05-17,3125.0,3314.95,3301.2,3144.0
4805,2019-05-16,3006.5,3131.5,3111.8,3006.5
4804,2019-05-15,2873.0,3020.0,3002.55,2929.95
4803,2019-05-14,2849.2,2941.95,2884.05,2925.0
4802,2019-05-13,2908.6001,2955.8999,2928.55,2921.0
4801,2019-05-10,2902.25,2995.0,2921.45,2980.0
4800,2019-05-09,2884.8999,2991.1001,2969.8501,2904.7
4799,2019-05-08,2895.3,3017.7,2921.8999,3017.7
4798,2019-05-07,3011.55,3068.7,3019.25,3055.2
4797,2019-05-06,3027.7,3093.0,3036.8,3079.0
4796,2019-05-03,3099.6001,3162.3501,3109.25,3133.7
4795,2019-05-02,3060.0,3146.8999,3129.1499,3099.6001
4794,2019-04-30,3042.7,3105.0,3094.25,3085.1499
4793,2019-04-26,3046.0,3100.05,3091.3999,3075.0
4792,2019-04-25,3072.7,3114.8999,3080.55,3085.0
4791,2019-04-24,3032.0,3100.0,3092.0,3048.8999
4790,2019-04-23,2983.55,3056.5,3035.5,2983.55
4789,2019-04-22,2974.95,3022.95,2991.45,3022.95
4788,2019-04-18,2995.5,3059.95,3013.8,3059.95
4787,2019-04-16,3020.0,3057.0,3031.3999,3022.55
4786,2019-04-15,3004.95,3035.8999,3022.55,3030.0
4785,2019-04-12,3001.05,3060.8501,3007.1001,3057.8999
4784,2019-04-11,2993.25,3053.55,3048.8,3002.75
4783,2019-04-10,2990.25,3036.45,3002.0,3020.0
4782,2019-04-09,2978.0,3051.0,3014.2,3020.0
4781,2019-04-08,3022.8,3131.8999,3028.8,3120.0
4780,2019-04-05,3031.2,3120.0,3108.55,3031.2
4779,2019-04-04,3018.5,3065.1001,3041.7,3050.0
4778,2019-04-03,3034.3501,3088.0,3042.1001,3062.2
4777,2019-04-02,3000.05,3070.3,3049.7,3005.0
4776,2019-04-01,2986.45,3045.0,3001.55,3027.5
4775,2019-03-28,2942.0,2996.0,2989.6499,2943.0
4774,2019-03-27,2931.05,3009.0,2942.6499,2957.0
4773,2019-03-26,2856.3,2939.0,2930.3999,2856.3
4772,2019-03-25,2800.0,2865.0,2852.8501,2823.7
4771,2019-03-22,2820.0,2897.95,2836.8501,2884.0
4770,2019-03-20,2860.0,2934.5,2872.25,2921.6499
4769,2019-03-19,2910.45,2962.0,2921.6499,2933.0
4768,2019-03-18,2847.6001,2941.0,2926.05,2864.0
4767,2019-03-15,2808.75,2894.0,2859.7,2808.75
4766,2019-03-14,2789.0,2833.2,2808.75,2826.0
4765,2019-03-13,2750.25,2835.0,2826.2,2796.0
4764,2019-03-12,2745.0,2815.0,2753.75,2815.0
4763,2019-03-11,2769.95,2805.6001,2790.1001,2770.0
4762,2019-03-08,2718.55,2777.25,2766.6499,2734.8
4761,2019-03-07,2727.0,2779.95,2735.8,2777.0
4760,2019-03-06,2702.3,2769.0,2764.2,2710.0
4759,2019-03-05,2646.8,2707.0,2694.2,2664.95
4758,2019-03-01,2643.1001,2673.8999,2663.3999,2662.8
4757,2019-02-28,2631.0,2660.7,2647.3999,2655.6499
4756,2019-02-27,2625.0,2695.0,2641.3999,2658.0
4755,2019-02-26,2600.0,2678.0,2652.75,2645.0
4754,2019-02-25,2615.0,2675.0,2659.8,2645.5
4753,2019-02-22,2631.0,2674.3999,2641.05,2659.95
4752,2019-02-21,2595.0,2660.0,2653.05,2621.8
4751,2019-02-20,2575.0,2609.0,2600.8501,2576.8999
4750,2019-02-19,2550.0,2605.05,2559.3,2551.25
4749,2019-02-18,2513.0,2559.55,2545.95,2555.0
4748,2019-02-15,2508.0,2631.0,2557.5,2631.0
4747,2019-02-14,2559.6001,2620.75,2607.1499,2589.95
4746,2019-02-12,2616.0,2676.3999,2623.6001,2662.25
4745,2019-02-11,2630.5,2725.0,2652.5,2725.0
4744,2019-02-08,2674.75,2735.1001,2704.3501,2695.1001
4743,2019-02-07,2684.1001,2732.5,2697.7,2709.1001
4742,2019-02-06,2610.0,2720.0,2707.6499,2610.0
4741,2019-02-05,2595.2,2642.0,2602.1499,2595.25
4740,2019-02-04,2573.0,2635.0,2594.05,2635.0
4739,2019-02-01,2580.3501,2684.3501,2627.55,2598.0
4738,2019-01-31,2527.75,2614.0,2570.3501,2614.0
4737,2019-01-30,2547.05,2623.0,2596.3501,2572.2
4736,2019-01-29,2380.0,2569.95,2511.8999,2469.8999
4735,2019-01-28,2360.95,2604.75,2456.2,2601.2
4734,2019-01-25,2585.0,2659.3501,2596.3501,2644.0
4733,2019-01-24,2602.05,2650.5,2631.5,2633.5
4732,2019-01-23,2610.6001,2651.3999,2633.05,2637.0
4731,2019-01-22,2575.8501,2634.8501,2616.6499,2587.95
4730,2019-01-21,2527.25,2604.8,2588.8999,2544.95
4729,2019-01-18,2526.6499,2554.3501,2540.8501,2549.0
4728,2019-01-17,2525.0,2587.95,2535.6001,2587.95
4727,2019-01-16,2564.0,2610.0,2572.95,2594.0
4726,2019-01-15,2552.25,2608.0,2599.25,2558.0
4725,2019-01-14,2484.55,2551.55,2540.75,2515.0
4724,2019-01-11,2487.6001,2537.1001,2511.0,2537.05
4723,2019-01-10,2505.0,2541.7,2515.8501,2539.95
4722,2019-01-09,2510.0,2558.5,2525.1001,2550.0
4721,2019-01-08,2526.5,2581.95,2535.05,2545.05
4720,2019-01-07,2546.6001,2605.0,2552.6499,2590.0
4719,2019-01-04,2564.8501,2612.0,2579.25,2587.95
4718,2019-01-03,2575.95,2648.0,2587.95,2615.0
4717,2019-01-02,2605.0,2662.0,2616.5,2646.8
4716,2019-01-01,2613.5,2661.6001,2656.2,2641.05
4715,2018-12-31,2633.7,2665.0,2641.1499,2665.0
4714,2018-12-28,2587.0,2638.5,2631.6499,2590.1499
4713,2018-12-27,2571.0,2630.0,2581.8,2630.0
4712,2018-12-26,2504.8999,2582.6499,2569.3999,2555.0
4711,2018-12-24,2555.0,2601.6001,2565.0,2597.0
4710,2018-12-21,2534.05,2667.3999,2601.3501,2614.3999
4709,2018-12-20,2535.0,2609.0,2591.5,2570.0
4708,2018-12-19,2546.0,2630.0,2599.1001,2550.0
4707,2018-12-18,2448.0,2538.6001,2530.3,2470.0
4706,2018-12-17,2472.1499,2510.05,2477.95,2488.0
4705,2018-12-14,2468.0,2510.0,2488.0,2488.8999
4704,2018-12-13,2475.0,2528.2,2489.6001,2506.6001
4703,2018-12-12,2434.1001,2512.45,2494.45,2449.8999
4702,2018-12-11,2330.0,2446.8999,2431.3501,2335.0
4701,2018-12-10,2386.3999,2442.3501,2397.75,2415.1001
4700,2018-12-07,2417.3999,2498.0,2488.1001,2449.0
4699,2018-12-06,2416.95,2493.05,2431.3999,2484.0
4698,2018-12-05,2473.6001,2535.75,2495.3501,2531.0
4697,2018-12-04,2497.0,2543.55,2539.25,2508.0
4696,2018-12-03,2489.8999,2555.05,2507.05,2549.0
4695,2018-11-30,2507.6001,2564.1499,2528.3999,2536.0
4694,2018-11-29,2419.3501,2522.2,2505.7,2434.45
4693,2018-11-28,2398.2,2450.0,2411.2,2450.0
4692,2018-11-27,2375.1001,2436.25,2431.25,2392.7
4691,2018-11-26,2347.3501,2413.3501,2392.7,2391.0
4690,2018-11-22,2362.0,2453.6001,2378.25,2436.0
4689,2018-11-21,2363.0,2435.0,2429.8501,2410.0
4688,2018-11-20,2347.0,2391.3501,2381.0,2360.0
4687,2018-11-19,2352.0,2423.3501,2360.6499,2414.0
4686,2018-11-16,2344.5,2411.3501,2397.1499,2351.0
4685,2018-11-15,2285.55,2345.0,2339.3999,2293.0
4684,2018-11-14,2265.75,2318.1001,2292.7,2298.0
4683,2018-11-13,2234.0,2311.5,2285.0,2267.0
4682,2018-11-12,2273.0,2382.05,2279.8,2375.0
4681,2018-11-09,2336.3999,2380.0,2375.8999,2358.95
4680,2018-11-07,2345.0,2366.3999,2349.1001,2360.0
4679,2018-11-06,2327.5,2390.0,2338.0,2366.05
4678,2018-11-05,2333.8999,2405.8999,2359.95,2399.0
4677,2018-11-02,2369.1499,2474.5,2383.3,2437.3999
4676,2018-11-01,2371.75,2435.0,2417.95,2378.0
4675,2018-10-31,2308.25,2388.7,2374.7,2380.0
4674,2018-10-30,2354.0,2430.0,2358.3,2430.0
4673,2018-10-29,2316.5,2394.0,2381.5,2357.7
4672,2018-10-26,2279.25,2374.3999,2338.0,2335.0
4671,2018-10-25,2260.0,2345.5,2332.75,2295.0
4670,2018-10-24,2160.1001,2350.0,2312.6001,2162.05
4669,2018-10-23,2000.8,2151.0,2083.95,2098.8999
4668,2018-10-22,2092.8999,2218.6001,2118.45,2182.0
4667,2018-10-19,2055.0,2195.95,2140.75,2164.0
4666,2018-10-17,2135.3999,2365.45,2151.55,2348.0
4665,2018-10-16,2286.3,2362.0,2307.55,2325.0
4664,2018-10-15,2264.3501,2322.05,2306.75,2318.0
4663,2018-10-12,2219.95,2318.2,2289.5,2229.8501
4662,2018-10-11,2063.95,2229.0,2163.7,2100.0
4661,2018-10-10,2086.0,2300.3501,2266.05,2086.0
4660,2018-10-09,1950.1,2113.5,2061.8,1988.05
4659,2018-10-08,1912.0,2088.0,1973.8,1998.0
4658,2018-10-05,1971.0,2212.3999,2038.1,2162.0
4657,2018-10-04,2119.1001,2213.0,2175.05,2180.0
4656,2018-10-03,2167.25,2328.75,2229.8501,2212.0
4655,2018-10-01,2052.5,2228.0,2208.6499,2171.0
4654,2018-09-28,2118.6001,2248.8999,2167.3999,2248.0
4653,2018-09-27,2191.05,2320.55,2204.05,2320.55
4652,2018-09-26,2296.6001,2354.1001,2316.55,2329.8
4651,2018-09-25,2181.0,2330.0,2302.1499,2244.7
4650,2018-09-24,2171.0,2420.0,2259.3501,2407.0
4649,2018-09-21,2000.0,2558.3999,2384.6001,2521.0
4648,2018-09-19,2490.1499,2600.0,2499.0,2600.0
4647,2018-09-18,2553.6001,2627.95,2570.25,2595.0
4646,2018-09-17,2590.1001,2660.0,2605.95,2660.0
4645,2018-09-14,2625.8,2678.0,2668.8501,2634.8
4644,2018-09-12,2518.0,2637.3501,2593.75,2610.0
4643,2018-09-11,2561.55,2669.0,2601.3999,2621.0
4642,2018-09-10,2599.0,2737.3999,2616.8,2723.0
4641,2018-09-07,2673.8,2750.3999,2740.05,2710.0
4640,2018-09-06,2665.0,2760.0,2682.6001,2760.0
4639,2018-09-05,2669.8501,2766.0,2719.3999,2749.0
4638,2018-09-04,2685.0,2775.3501,2750.95,2737.8
4637,2018-09-03,2717.0,2884.95,2727.5,2884.95
4636,2018-08-31,2845.5,2953.3501,2859.1499,2930.0
4635,2018-08-30,2921.6001,2995.1001,2931.05,2993.95
4634,2018-08-29,2931.0,2993.0,2984.05,2931.0
4633,2018-08-28,2931.1499,2984.25,2934.8999,2984.25
4632,2018-08-27,2926.0,2959.7,2952.25,2941.0
4631,2018-08-24,2892.55,2944.1499,2912.7,2895.0
4630,2018-08-23,2872.8,2909.0,2892.75,2899.8999
4629,2018-08-21,2827.05,2883.0,2871.3999,2842.8501
4628,2018-08-20,2836.2,2877.0,2839.0,2857.75
4627,2018-08-17,2840.0,2886.0,2852.8501,2864.95
4626,2018-08-16,2824.3501,2908.8,2857.0,2835.0
4625,2018-08-14,2766.95,2837.8999,2828.7,2766.95
4624,2018-08-13,2756.05,2808.0,2761.3999,2806.8
4623,2018-08-10,2793.0,2835.8501,2806.8,2825.95
4622,2018-08-09,2805.0,2850.0,2828.3501,2818.0
4621,2018-08-08,2752.6001,2817.3999,2810.95,2755.5
4620,2018-08-07,2680.8999,2756.1001,2746.5,2699.0
4619,2018-08-06,2668.0,2710.2,2692.6499,2682.0
4618,2018-08-03,2660.45,2734.8,2680.05,2734.8
4617,2018-08-02,2679.0,2724.0,2683.3501,2724.0
4616,2018-08-01,2703.6001,2769.5,2722.55,2720.95
4615,2018-07-31,2671.0,2710.0,2698.55,2671.05
4614,2018-07-30,2666.0,2721.8,2678.6499,2720.75
4613,2018-07-27,2667.55,2724.0,2708.3999,2684.0
4612,2018-07-26,2655.6001,2729.75,2683.55,2702.95
4611,2018-07-25,2685.55,2778.5,2702.95,2729.8
4610,2018-07-24,2689.0,2760.05,2712.8999,2760.0
4609,2018-07-23,2719.1001,2798.0,2759.75,2725.0
4608,2018-07-20,2488.6499,2744.95,2721.5,2520.0
4607,2018-07-19,2360.0,2535.5,2517.6001,2500.0
4606,2018-07-18,2472.8,2521.7,2488.05,2494.8
4605,2018-07-17,2436.6001,2490.1499,2472.05,2485.0
4604,2018-07-16,2462.75,2498.0,2473.3501,2477.0
4603,2018-07-13,2422.8,2475.0,2460.3501,2449.0
4602,2018-07-12,2364.05,2430.0,2414.3,2366.8999
4601,2018-07-11,2349.8501,2382.25,2355.2,2370.0
4600,2018-07-10,2349.0,2381.0,2366.3,2369.0
4599,2018-07-09,2338.25,2365.0,2346.6001,2365.0
4598,2018-07-06,2325.0,2354.6001,2341.7,2351.0
4597,2018-07-05,2325.0,2349.0,2329.45,2336.0
4596,2018-07-04,2308.0,2348.7,2331.95,2348.7
4595,2018-07-03,2289.0,2334.0,2321.5,2305.0
4594,2018-07-02,2282.0,2314.3999,2298.3999,2299.0
4593,2018-06-29,2272.3,2319.8,2296.95,2277.0
4592,2018-06-28,2255.25,2358.0,2271.8501,2358.0
4591,2018-06-27,2322.45,2385.0,2333.75,2380.0
4590,2018-06-26,2344.05,2419.55,2366.6001,2389.0
4589,2018-06-25,2339.0,2398.2,2389.1499,2385.0
4588,2018-06-22,2252.6001,2344.5,2335.1001,2269.1499
4587,2018-06-21,2248.8999,2285.3,2257.1499,2268.0
4586,2018-06-20,2258.0,2301.5,2265.3501,2285.0
4585,2018-06-19,2232.0,2280.0,2269.8999,2245.0
4584,2018-06-18,2239.0,2296.45,2245.1499,2289.95
4583,2018-06-15,2233.05,2290.0,2283.2,2252.0
4582,2018-06-14,2199.0,2249.05,2238.25,2233.0
4581,2018-06-13,2230.0,2275.0,2232.8999,2270.0
4580,2018-06-12,2237.0,2274.8,2256.6499,2256.0
4579,2018-06-11,2200.0,2253.6001,2244.8501,2205.0
4578,2018-06-08,2148.8,2250.0,2205.05,2170.8
4577,2018-06-07,2164.05,2195.0,2170.8,2173.0
